title,category,jingle_fname,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre,key,kmeans_clusters,embeddings_clusters
Это надо видеть,Кино и сериалы,eto_nado_videt_jingle.mp3,187661.0,0.3678188621997833,0.0770681351423263,0.1210727244615554,0.0016566776903346,1711.7138775321564,1340424.8814459334,1861.9160175802072,1373911.015366422,3338.174546576976,6538041.883407568,0.0441781441587193,0.0004370437026566,1.9995773982373066e-05,0.0102087240666151,-0.0001886687241494,0.0022048132959753,92.28515625,-219.76194763183602,6405.23583984375,194.673095703125,2042.09130859375,-13.27931308746338,760.6409301757812,-0.6517862677574158,1943.5947265625,-13.392843246459961,312.91943359375,11.24972152709961,320.5024719238281,-16.250972747802734,98.9119110107422,-9.71245002746582,101.6747055053711,-10.980951309204102,44.51329803466797,-10.06518840789795,169.83123779296875,-11.681869506835938,151.9384765625,-10.435364723205566,150.10086059570312,-9.711668968200684,90.343994140625,-7.830745220184326,90.48421478271484,-6.169064998626709,82.78295135498047,-6.491153240203857,66.83200073242189,-4.174087047576903,103.18482971191406,-3.4845149517059326,34.04627227783203,-0.6084559559822083,46.90361022949219,-8.410911560058594,39.041988372802734,Reggae,E Maj,7,7
Отредачено,Кино и сериалы,otredacheno_jingle.mp3,222899.0,0.6181007027626038,0.0717717185616493,0.0779958441853523,0.0013956897892057,4127.847481585779,14606176.80845691,2844.025169984014,1978022.0619652453,6951.915607977351,30511331.630232155,0.1628653150086009,0.0394653103704475,6.486979691544548e-05,0.0046646795235574,-8.294282451970503e-05,0.0008652826654724,99.38401442307692,-278.4385986328125,14473.9384765625,111.6287078857422,7608.4150390625,-9.134588241577148,1194.8629150390625,37.91325759887695,768.1549072265625,-10.955541610717773,1257.989990234375,28.79550361633301,106.54869079589844,-9.303627967834473,842.1298828125,21.89487648010254,122.62107849121094,-2.462484121322632,547.1370849609375,14.528494834899902,158.93736267089844,-4.922262668609619,256.57879638671875,8.088015556335451,64.29618835449219,-3.25958514213562,199.7076416015625,3.4497594833374023,79.7071533203125,1.4895972013473509,103.7639389038086,1.2360635995864868,37.96592712402344,1.4182270765304563,52.76713943481445,3.5057265758514404,80.49819946289062,6.264271259307861,88.5235824584961,-2.2062716484069824,52.13526153564453,Rock,b min,5,6
Путеводитель по вселенным,Кино и сериалы,putevoditel_po_vselennym_jingle.mp3,596160.0,0.2506702542304993,0.0914628729224205,0.0340305790305137,0.0004435270093381,1898.4828864277667,525387.718710845,2166.357355712217,296942.5758164064,3101.4651371378754,1705759.3467838424,0.06313832819206,0.0005946429477705,2.199190566898324e-05,0.0012332677142694,2.1435327653307468e-05,9.643389785196632e-05,178.20581896551724,-366.7958984375,9536.0546875,148.85159301757812,873.4042358398438,-25.49552726745605,430.76702880859375,-9.285207748413086,765.9497680664062,-23.89244079589844,232.45091247558602,-13.92737865447998,359.3716735839844,-16.925348281860348,181.0525817871093,-5.450929641723633,172.5673828125,-15.9617338180542,167.20448303222656,-9.130436897277832,196.3502349853516,-13.282846450805664,128.85758972167972,-2.8013603687286377,151.7152862548828,-3.289459466934204,73.72635650634766,-4.369911670684815,104.3034896850586,-0.3685490190982818,116.3572998046875,7.171859264373777,88.43418884277344,4.864012241363525,102.03388214111328,-2.8092195987701416,118.6582489013672,3.2926199436187744,62.09729766845703,4.2027459144592285,92.42510986328124,Disco,b min,0,7
Nedocast,Кино и сериалы,nedocast_jingle.mp3,257126.0,0.5952243208885193,0.0600380077958107,0.2146550863981247,0.0084583796560764,2012.8794126544665,551731.7434319372,3016.968803203868,739545.2589034685,3993.488774384941,5891588.874775266,0.0338797294358846,0.0002909546471677,1.140362655860372e-05,0.0337642394006252,-7.796817953931168e-05,0.0054616201668977,172.265625,-144.7574005126953,1485.1148681640625,165.72645568847656,488.5877685546875,-19.80763435363769,208.53321838378903,14.392319679260256,78.52568054199219,24.883434295654297,111.13690948486328,44.15017700195313,96.6142807006836,-7.389700889587402,127.87027740478516,16.679267883300778,148.34271240234375,-3.8700351715087886,201.91012573242188,9.657026290893556,106.17020416259766,-3.8098762035369873,47.51223754882813,4.378213882446288,61.93167495727539,3.6956591606140137,31.62549591064453,9.687628746032717,45.34675598144531,4.291489124298097,39.49795913696289,-1.6030441522598269,46.21694564819336,-5.1711392402648935,30.63638114929199,-4.797285556793213,30.975399017333984,6.252049446105957,32.21269989013672,-1.365052342414856,40.90567398071289,Pop,C Maj,1,5
Синонимы Мандула: подкасты Кино ТВ,Кино и сериалы,sinonimy_mandula_podkasty_kino_tv_jingle.mp3,307677.0,0.5685079097747803,0.0870983079075813,0.0849381014704704,0.0021317179780453,3364.68193281365,2840781.4353757836,3330.8294244483172,1564537.4139827902,6822.012547446963,13892537.870938158,0.0859586236480865,0.0038440988683494,1.02000904007582e-05,0.0058630867861211,4.715233808383346e-05,0.0014561403077095,120.18531976744184,-277.39913940429693,12711.0751953125,118.43738555908205,2653.51123046875,-22.477731704711925,3249.369384765625,56.66101455688477,1776.1368408203125,-1.4174073934555054,810.9972534179688,18.548702239990234,813.1371459960938,1.4316028356552124,329.9338684082031,13.83517074584961,178.57261657714844,-3.7943153381347656,205.3008270263672,22.13263320922852,150.51744079589844,-4.243471145629884,80.05721282958984,5.820579528808594,91.75299072265624,0.0722603425383567,225.6073455810547,-2.716487169265747,84.33143615722656,4.538539409637451,59.42924499511719,-0.3826185166835785,123.17266845703124,8.411738395690918,106.80352783203124,-3.016014814376831,84.19270324707031,6.638396263122559,67.69245910644531,2.651838779449463,68.55216217041016,Reggae,a min,2,0
Киностетики,Кино и сериалы,kinostetiki_jingle.mp3,138931.0,0.4500413835048676,0.1098661124706268,0.0940061137080192,0.0065133683383464,1797.2233455875726,655602.8653537631,2128.108427690644,616152.51602521,3557.570154526655,2985075.080251276,0.0349875057444852,0.0005221099666864,9.971400868380442e-05,0.0049450234510004,0.0001124354967032,0.0063540767878293,103.359375,-260.54888916015625,8508.45703125,140.801025390625,980.6082153320312,-29.59203910827637,1230.7144775390625,16.234710693359375,655.1495361328125,25.809282302856445,464.294921875,12.082822799682615,273.74179077148443,-7.618770122528076,134.34478759765622,5.194021224975586,137.93209838867188,7.30622673034668,98.56874084472656,4.853269577026367,120.89270782470705,-6.415442943572997,93.80086517333984,-6.727560520172119,92.8622055053711,2.1764047145843506,76.90851593017578,0.0085922693833708,77.94178009033203,-8.792860984802246,89.79100036621094,-7.359260559082031,63.13220977783203,-3.314754009246826,61.84749221801758,-11.306628227233887,60.46775817871094,-9.50871753692627,69.69488525390625,-4.731935024261475,39.74699020385742,Reggae,c# min,7,0
Тяжеловато!,Музыка,tjazhelovato_jingle.mp3,161935.0,0.678188681602478,0.0595942363142967,0.1042881533503532,0.0013464792864397,3692.330123903048,706066.4955804931,3895.3847829136357,352284.4166457874,8131.942835666404,3498619.812088762,0.0619254608635646,0.0002924050496997,1.2557276022562293e-05,0.0078167235478758,-2.3583128495374688e-05,0.0012645705137401,123.046875,-154.07745361328125,4431.11767578125,118.456787109375,566.006591796875,-40.515403747558594,280.25363159179693,59.8499870300293,118.6702880859375,-13.353102684020994,70.87931823730469,38.16956329345703,96.84220123291016,-15.887171745300293,46.111671447753906,24.30453681945801,97.54068756103516,-8.817764282226562,35.54443359375,21.038387298583984,73.29747009277344,-0.409589558839798,26.79202079772949,8.82627010345459,65.64681243896484,-1.2140884399414062,18.60347557067871,3.4449074268341064,40.32703018188477,1.9049915075302124,25.78185844421387,-2.429285764694214,33.04161834716797,3.0572223663330083,37.02906036376953,-8.812698364257812,24.84875679016113,3.814389228820801,40.23535919189453,-7.371716022491455,24.44452476501465,Disco,D Maj,1,6
Кулзвук,Музыка,kulzvuk_jingle.mp3,523908.0,0.5233609080314636,0.0919137373566627,0.1466233730316162,0.0042556072585284,1871.8510715866464,2124679.353249716,2272.749949253187,1334577.7866754495,3747.134828567505,9742997.546385266,0.0394439697265625,0.0017190750222653,-2.2360432922141626e-05,0.0142311519011855,4.1069855797104544e-05,0.0062444261275231,161.4990234375,-240.05825805664062,11461.86328125,164.8853759765625,2538.85888671875,-6.99080753326416,1177.07666015625,27.296958923339844,1732.2933349609375,2.1762456893920903,615.3477783203125,31.80860137939453,127.8891830444336,14.800437927246096,210.61328125,11.144641876220703,197.88687133789062,-1.0814640522003174,165.9517364501953,-0.6341668367385864,137.00225830078122,-3.675436496734618,80.41217803955078,5.689683437347412,51.03060150146485,12.23193645477295,78.88412475585938,7.281990051269531,81.00160217285156,-2.912145137786865,65.36411285400389,-8.654910087585451,77.2158203125,-5.588170051574707,49.29248809814453,-0.3730936646461487,49.27334213256836,-0.136958509683609,33.7666015625,-3.71420168876648,60.20871353149414,Reggae,e min,2,2
АУДИТ,Музыка,audit_jingle.mp3,307677.0,0.6749089360237122,0.0531379431486129,0.1453405171632766,0.0049625420942902,3669.8708292256706,1896304.8003204984,3823.527690835465,354734.13508166466,8299.77787671589,5075437.924107387,0.0636780496048252,0.0021552379690246,0.0001505124382674,0.0196916665881872,0.0001707210758468,0.0032623626757413,120.18531976744184,-164.49891662597656,3826.43212890625,112.25476837158205,618.3175659179688,-23.882911682128906,456.8288879394531,58.81314468383789,171.8068389892578,-15.489787101745605,162.1439666748047,45.78251266479492,148.27943420410156,-11.837203979492188,119.1394271850586,8.099750518798826,124.10758209228516,-0.3741960227489472,135.81430053710938,9.49968433380127,78.81197357177734,3.2198026180267334,93.24250030517578,2.9879152774810787,59.56527709960938,9.887720108032227,85.01102447509766,1.6301976442337036,43.80572128295898,7.5645790100097665,42.67143630981445,1.4994882345199585,51.46134948730469,8.895858764648438,71.24174499511719,3.816521644592285,65.18354034423828,8.582880973815918,55.62011337280274,5.975310325622559,59.207908630371094,Pop,c# min,1,3
Русский альбом,Музыка,russkij_albom_jingle.mp3,701914.0,0.5168150663375854,0.0695579871535301,0.0868208557367324,0.0016880747862160002,2274.214989415584,1050919.3288458409,2989.0021880270256,508622.2728975727,4991.9022240836985,5048931.309152518,0.0377906893918672,0.0007959055135623,-1.2772457921528254e-05,0.0065429196693003,-0.0001184107532026,0.0008570190984755,156.60511363636363,-232.801513671875,4358.7353515625,134.94219970703122,798.0387573242188,-14.61734676361084,316.9112854003906,53.30852127075195,191.0189514160156,12.467305183410645,190.759033203125,25.267932891845703,100.9252700805664,-4.223651885986328,80.59217834472656,15.532022476196287,106.74423217773438,8.838513374328613,79.94110870361328,0.6620568633079529,55.25698471069336,0.260078489780426,72.5157241821289,5.585453987121582,48.23130798339844,8.505826950073242,59.32443237304688,-5.315841674804688,73.68043518066406,0.8222349286079407,65.19001007080078,0.9611355066299438,49.92365264892578,-1.4385703802108765,46.06634521484375,-1.9714337587356567,44.8035774230957,3.065497398376465,58.39647674560547,3.742013454437256,84.2947769165039,Reggae,C Maj,1,6
От хора до хардкора,Музыка,ot_hora_do_hardkora_jingle.mp3,333396.0,0.3043954372406006,0.0924143120646476,0.1494646817445755,0.0010230523766949,920.44596549465,40644.69764238529,947.4948937649926,28960.469248410205,1696.598432107937,191489.5549268085,0.0259418136503067,6.867375765626066e-05,-6.344999405882845e-07,0.0200191792100667,-2.862155088223517e-05,0.0005368850543163,129.19921875,-263.41647338867193,1198.9130859375,242.0665283203125,130.348388671875,-26.614749908447266,632.3610229492188,-17.88751983642578,149.29275512695312,24.148420333862305,91.36443328857422,-9.776232719421387,108.5432586669922,-14.873937606811525,84.84888458251953,-7.945721626281737,64.17765045166016,-17.10322380065918,54.61217880249024,-16.57729721069336,43.46369171142578,-12.346784591674805,35.25168228149414,-17.606828689575195,46.14946365356445,-16.428459167480472,59.384620666503906,-5.844742774963379,52.64348983764648,-3.647595643997192,60.95947647094727,-5.022299766540527,68.32261657714844,-1.384171962738037,48.19344711303711,-2.3348841667175293,61.68817138671875,-5.80772876739502,64.1400146484375,-4.672979831695557,59.62353897094727,Classical,c min,4,6
Ноты&Даты,Музыка,notydaty_jingle.mp3,407462.0,0.2490440905094147,0.0905131921172142,0.0759829506278038,0.0015846281312406,904.0395143965126,244019.1421480745,904.5088578328994,108829.22579258039,1357.9714367737124,807503.5285866738,0.0305157378690326,0.0001023064272767,-2.198137053710525e-06,0.0064340713433921,2.5568917862983653e-06,0.0001468426489736,109.95678191489357,-345.3899230957031,2778.61083984375,210.30291748046875,998.6328735351562,6.3626861572265625,335.8385009765625,-27.105587005615234,79.73628997802734,-1.226781129837036,203.16932678222656,-12.776175498962402,109.62334442138672,-18.673429489135746,64.22344970703125,-10.72122573852539,42.30001449584961,-11.056309700012207,59.96073532104492,-12.546862602233887,156.31939697265625,-7.528698921203612,182.14459228515625,-6.279887199401856,156.15029907226562,-9.984567642211914,140.41133117675778,-10.389567375183104,144.99929809570312,-10.610941886901855,167.67434692382812,-11.108433723449707,108.39929962158205,-6.9917755126953125,82.49539947509766,-4.067843437194823,113.34437561035156,-6.393231391906737,78.7349624633789,-8.516592025756836,41.610931396484375,Classical,C# Maj,6,6
Naked Science,Наука и образование,naked_science_jingle.mp3,322445.0,0.5271351933479309,0.0823797658085823,0.1056827008724212,0.0020246268250048,2687.3140544805333,1772111.2271292803,3414.904382698372,1076529.3962772544,5729.4384765625,11720106.35445118,0.0521670386904761,0.0016260455471047,-1.783014704415109e-05,0.008639776147902,-4.6520173782482736e-05,0.0019063561921939,120.18531976744184,-212.19601440429688,8150.5419921875,137.89039611816406,1310.724853515625,-10.409005165100098,2050.741455078125,30.76860427856445,765.2138671875,-5.187007427215576,357.2440795898437,30.24325180053711,336.43707275390625,-6.8868064880371085,151.04730224609375,16.997661590576172,164.76988220214844,-7.3223981857299805,116.41024017333984,13.31626033782959,118.11924743652344,-4.456328392028809,71.81608581542969,7.151472568511963,84.44200134277344,-0.0966685563325882,56.80927658081055,0.9160289168357848,50.2720832824707,3.996835470199585,24.654972076416016,3.3640732765197754,38.20669555664063,1.633119821548462,56.50495529174805,0.9058187007904052,43.10477828979492,5.35248613357544,35.85441589355469,-2.947937488555908,62.42074584960938,Disco,C Maj,2,5
The Big Beard Theory,Наука и образование,the_big_beard_theory_jingle.mp3,1150848.0,0.3396807610988617,0.08068971335887899,0.2525401711463928,0.0028469241224229,768.4958510851826,70690.81535451152,1124.9236686389909,130347.79021742394,1311.2456297959295,230583.443314232,0.0222326529832072,2.7764270891964917e-05,3.920863309758715e-05,0.0527858361601829,-2.269220203743316e-05,0.0024360415991395,87.5926906779661,-217.7110290527344,2794.0361328125,231.9264373779297,322.3108825683594,9.696885108947754,367.9998779296875,23.28114891052246,350.7947082519531,6.026382446289063,170.25161743164062,4.310134410858153,88.72216796875,4.699185371398926,66.09421539306639,-3.1487724781036377,84.12457275390625,-5.113005638122559,60.15887832641602,-5.160135746002197,41.2223014831543,-3.057242155075073,51.32320022583008,0.8138212561607361,47.12107849121094,2.263833522796631,64.18350219726561,4.603378772735597,50.937904357910156,6.2001094818115225,40.89693069458008,4.848241329193115,55.90854263305664,1.6894820928573608,67.28439331054689,-1.1158740520477295,111.60883331298828,2.643367052078247,93.9174575805664,5.822341442108152,97.94490051269531,Jazz,E Maj,7,2
Учим английский с Don’t Speak,Наука и образование,uchim_anglijskij_s_dont_speak_jingle.mp3,223949.0,0.4159003794193268,0.0921705514192581,0.037495881319046,0.0003053602704312,2118.033544145448,543385.3471642277,3200.257889635996,282205.31161649484,4602.7959118150675,3769003.230384108,0.0319032712614155,0.0003525078519117,-1.5983804502184285e-08,0.0011213503312319,2.327106449229177e-05,0.0001757166464813,135.99917763157896,-315.6028747558594,3150.322509765625,152.9761199951172,325.9233703613281,0.3878193199634552,176.6091766357422,46.15860366821289,66.75360107421875,-4.443055152893066,97.60245513916016,24.79999351501465,130.61753845214844,-17.032751083374027,232.6825408935547,10.243409156799316,66.14480590820311,-9.186273574829102,72.84532165527344,2.4486007690429688,54.04663848876953,0.2882410287857056,64.28471374511719,-0.4800614416599274,54.90218353271485,-3.1821711063385014,58.42176818847656,-2.406946182250977,56.80775451660156,-3.1353759765625,63.85578155517578,-3.43921446800232,43.2297477722168,2.306594133377075,39.766578674316406,-2.756308078765869,53.214599609375,5.537811756134033,58.252647399902344,0.2773987948894501,80.91297149658203,Jazz,f min,7,6
Подорожник,Наука и образование,podorozhnik_jingle.mp3,386739.0,0.6512460112571716,0.0634608045220375,0.2424732148647309,0.0096968365833163,811.7252409019269,1437757.5834105269,1241.8262975490748,1137940.1570709702,1561.185709635417,6469347.103618912,0.0131041511656746,0.0006110582995336,-8.826230623526499e-05,0.0506877936422824,-5.529460031539202e-05,0.0061304019764065,112.34714673913044,-318.80841064453125,11615.6298828125,154.99813842773438,2414.4130859375,50.156700134277344,3326.613525390625,44.05070495605469,757.1605224609375,25.25582504272461,532.59228515625,28.96662139892578,227.3076629638672,18.206886291503906,197.515625,14.995219230651855,138.87327575683594,7.469673633575439,153.96163940429688,7.7851786613464355,149.57862854003906,6.074509620666504,47.36638259887695,8.614418983459473,54.24088668823242,7.712902069091798,40.967063903808594,4.373583793640137,49.24472427368164,4.988241672515869,37.8183479309082,4.955787181854248,48.18525695800781,2.613471031188965,43.039737701416016,-0.8610824346542358,44.44243621826172,0.5645161271095276,45.55662536621094,-1.0586105585098269,40.30447387695313,Hiphop,C Maj,3,3
Закат империи,Наука и образование,zakat_imperii_jingle.mp3,611712.0,0.4027058780193329,0.0813086181879043,0.1116029843688011,0.0012225448153913,1550.068366404881,49493.066404832,1709.7196799288529,18959.88416809009,3089.8614833943516,90723.78516971301,0.0464966331066945,0.0002876661705396,3.767802263610065e-05,0.0097882328554987,-3.6873982026008896e-05,0.0009168906835839,114.84375,-207.1559600830078,823.026123046875,203.1370849609375,215.0716552734375,-59.03738403320313,160.06393432617188,38.09202575683594,60.99084854125977,21.00370979309082,53.34416580200195,7.388504505157473,48.344627380371094,-2.7176833152771,40.32502365112305,-3.4012944698333736,33.20212554931641,10.588534355163574,37.966983795166016,-13.48259449005127,48.00389099121094,5.797158718109131,38.8547477722168,-0.572632372379303,45.52350997924805,-4.66235876083374,38.50173950195313,4.994394302368164,42.146568298339844,-8.798596382141113,43.22957992553711,-0.7007356882095337,37.831302642822266,-9.224903106689453,37.9573860168457,-5.585937976837158,25.55868911743164,3.1143288612365723,33.97734832763672,-0.8705090284347534,33.70669174194336,Rock,D# Maj,7,6
Что изменилось?,Наука и образование,chto_izmenilos_jingle.mp3,403315.0,0.4371610581874848,0.0865403264760971,0.057284515351057,0.0005181669839657,706.6416819648642,28267.73189472897,964.8928122678217,107435.9758804876,1122.5958344900064,119769.77868317072,0.0197698138086928,4.702500801041701e-05,2.2610563974012617e-05,0.0025856911670416,-5.914107896387577e-05,0.0004794176202267,126.04801829268291,-356.07574462890625,830.039794921875,229.15306091308602,351.4686584472656,25.974180221557607,189.40711975097656,-12.64288330078125,201.69781494140625,7.0567564964294425,58.881919860839844,1.1704684495925903,89.25994110107422,-5.436658382415772,83.4764404296875,-4.110015869140625,66.5587158203125,-8.347841262817383,57.78032302856445,-5.289969444274902,73.15365600585938,-0.7941092252731323,65.7628173828125,-5.031239032745361,40.27581787109375,-4.167973041534424,51.25452423095703,-2.356206178665161,55.55946731567383,-2.8937759399414062,56.46308898925781,-0.925242006778717,53.13680648803711,-0.3242377936840057,36.93940353393555,-6.060779094696045,63.59297561645508,-7.454589366912843,47.05659484863281,1.4851285219192505,29.68791198730469,Classical,e min,4,2
История роскоши,Наука и образование,istorija_roskoshi_jingle.mp3,343181.0,0.5020241737365723,0.0823676064610481,0.1412729173898697,0.0045752758160233,1504.9185199280405,654753.1458788066,2385.3657841673576,434676.17767664505,2715.911346753912,4656692.858561883,0.0283756170827123,0.0004803851506935,6.506097179226345e-06,0.0174387861043214,-1.7860263596958248e-06,0.0033246334642171,143.5546875,-234.0366516113281,6581.916015625,158.77569580078125,657.9227905273438,5.343575954437256,1611.7567138671875,35.63855361938477,517.0460815429689,7.113825798034668,619.0253295898438,15.814387321472168,351.21942138671875,-0.6848194599151611,204.72866821289062,8.884979248046875,148.8606719970703,-8.358162879943848,99.83628845214844,-7.196974754333496,76.77182006835938,-8.401910781860353,56.39574813842773,-14.779535293579102,43.12026596069336,-7.815896987915039,65.50009155273439,-7.088730335235598,46.74242401123047,-1.7057055234909058,62.82412719726562,-3.5340871810913086,52.440589904785156,1.80170214176178,61.47011947631836,-4.206116676330566,70.02109527587889,-6.647118091583253,93.62863159179688,-2.148490190505981,70.98258209228516,Hiphop,c min,7,6
Суть еды,Наука и образование,sut_edy_jingle.mp3,305856.0,0.369321882724762,0.0886194258928299,0.0700897872447967,0.0006085212226025,2193.2867188697323,311006.9051518615,3258.601442684307,180405.0974234377,4692.005741795569,3218391.372917965,0.0344613882211538,0.0001881959691647,2.915332288466743e-06,0.0038764425553381,5.646995850838721e-05,0.0004845585499424,120.18531976744184,-237.03466796875,1993.1053466796875,155.49786376953125,265.53048706054693,-5.576587677001953,286.2940673828125,37.27067947387695,137.68013000488278,-14.858627319335938,77.73070526123047,27.5415096282959,72.89851379394531,-8.558209419250487,67.09917449951172,10.36016082763672,52.78538131713867,-16.413080215454098,53.24650955200195,6.270780563354492,41.62213134765625,-5.994792461395264,41.046329498291016,2.60639762878418,28.08903312683105,-6.639174938201902,27.75179672241211,-7.674313068389893,34.685943603515625,-4.303617477416991,37.29213333129883,-1.5976897478103638,37.51835632324219,2.709851026535034,35.146411895751946,-6.104558944702148,36.48350143432617,0.3509161174297333,36.26884841918945,-4.090710639953613,55.99945068359375,Jazz,A Maj,1,3
НА РАССТОЯНИИ,Общество и культура,na_rasstojanii_jingle.mp3,385690.0,0.3841094672679901,0.094931349158287,0.0234461724758148,0.0003347364545334,1540.6416750156,750851.8182568664,1974.751249876245,433409.68682395905,3080.047688370358,3371611.119470891,0.0347249564820954,0.0010617328668598,-1.902084363791801e-06,0.0007168726879172,-2.540798595873639e-05,5.157808845979162e-05,135.99917763157896,-395.7613525390625,3892.254638671875,147.21273803710938,829.040283203125,-3.0537750720977783,807.736572265625,19.48677062988281,373.9874877929688,20.23065185546875,148.81771850585938,6.231538772583008,180.7393035888672,7.527968883514402,233.5702972412109,5.827053070068359,129.42391967773438,0.7470456957817078,139.61257934570312,4.957470417022705,114.32794189453124,-4.621279716491699,132.71078491210938,-7.485040664672852,87.68344116210938,-4.441528797149658,109.28163146972656,-1.2954245805740356,113.13121795654295,-2.294210433959961,73.54476165771484,-3.6324646472930913,65.90772247314453,-2.5033392906188965,61.75155258178711,-3.947944641113281,59.09206008911133,-0.9865537881851196,48.155357360839844,-1.4819775819778442,41.64369201660156,Reggae,C Maj,7,3
Ключ от города,Общество и культура,kljuch_ot_goroda_jingle.mp3,326592.0,0.3445124626159668,0.0884265154600143,0.1386111974716186,0.0071463771164417,563.695796500258,288494.51643826725,593.0982975109849,343952.0080405557,839.626166364616,1259494.8658908468,0.019775390625,0.000126786179677,1.4476213436864782e-05,0.013226892799139,-1.5669489584979598e-05,0.009536474943161,66.25600961538461,-348.7138366699219,1537.50537109375,174.5126190185547,699.3754272460938,73.91043853759766,405.01806640625,0.7945983409881592,321.9032287597656,-25.53520202636719,278.30322265625,-22.08388900756836,239.75509643554688,-21.42160987854004,122.44014739990234,-27.31722068786621,162.77423095703125,-30.30644989013672,168.8806610107422,-25.74247169494629,158.73068237304688,-20.887130737304688,123.36968231201172,-18.3797607421875,123.61520385742188,-16.770998001098633,132.2056884765625,-14.114717483520508,107.81401824951172,-11.622596740722654,81.27537536621094,-12.371047973632812,65.30745697021484,-15.80674648284912,66.32654571533203,-17.730806350708008,80.16038513183594,-14.453874588012695,82.58460235595703,-8.872564315795898,75.23454284667969,Hiphop,f min,6,0
"Год, прожитый не спеша",Общество и культура,god_prozhityj_ne_spesha_jingle.mp3,462413.0,0.2923271954059601,0.0968965291976928,0.0251906104385852,7.389461097773166e-05,930.5702627725566,499449.1195082097,1178.256702777349,147348.88788477812,1792.0436622822174,1742215.9407263938,0.0261149448631084,9.726574756038787e-05,1.6561955362703887e-07,0.0006345334113575,-5.92438982494059e-06,1.3501055946107954e-05,132.51201923076923,-461.5860900878906,2994.051513671875,212.79827880859366,676.65185546875,-4.050137519836427,1079.1019287109377,5.2685980796813965,116.987060546875,45.77054214477539,212.78753662109366,-0.4514241218566895,339.3455505371094,-17.35079574584961,141.4996795654297,-4.963113307952881,208.51052856445312,-12.781752586364744,98.27574157714844,-10.138642311096193,60.27891540527344,-3.6806602478027344,73.39309692382812,-10.649392127990724,76.59812927246094,-6.168451309204103,74.60057067871094,1.670906901359558,87.74376678466797,-5.284036159515381,116.05660247802734,-8.796141624450684,93.76436614990234,-3.7559566497802734,49.19964218139648,-3.315290927886963,46.61252975463867,-5.689851760864258,49.25593185424805,-6.438118934631348,76.71996307373047,Blues,E Maj,4,1
Нормально же общались,Общество и культура,normalno_zhe_obschalis_jingle.mp3,351495.0,0.5678805112838745,0.0741066187620163,0.0877401456236839,0.0017136364476755,688.0931695885463,230890.35424063602,1266.7051571628333,261219.8761872557,1162.1974362036024,1306780.9191349524,0.0146001068959243,8.30881006633538e-05,-2.5994546376750804e-05,0.0069552971981465,5.237812365521678e-05,0.0007539261714555,99.38401442307692,-362.031494140625,2351.260009765625,183.2693023681641,744.1953125,41.71749496459961,917.3636474609376,22.9144287109375,439.1885986328125,19.56049346923828,141.90267944335938,20.58382797241211,146.4390869140625,19.39480209350586,159.43809509277344,7.47221565246582,102.3061752319336,0.4475858211517334,180.5223388671875,-5.555692195892334,128.60029602050778,-7.091035842895508,119.74501037597656,-0.4073164761066437,127.32942962646484,-0.0356447100639343,108.29108428955078,-6.074458122253418,98.86489868164062,-10.958742141723633,67.80873870849611,-15.303746223449707,120.8071060180664,-11.080975532531738,82.51810455322266,-2.4595675468444824,46.498435974121094,-0.4793646037578583,56.79211044311523,-4.237253665924071,62.72520446777344,Reggae,C Maj,7,3
ВОЛКИ ТОЛКИ,Общество и культура,volki_tolki_jingle.mp3,673920.0,0.5094602108001709,0.1004133448004722,0.1193024143576622,0.0106630567461252,3332.1147161245885,2339050.7141948137,3917.227159092759,633835.783952979,7169.281325633542,12953393.02786304,0.0780263797930903,0.0032671517599628,-0.0003078588633798,0.0066189388744533,0.0004541599482763,0.0094324490055441,126.04801829268291,-225.6651763916016,4078.37890625,104.33470916748048,868.8931274414062,-7.248985767364503,1851.866943359375,28.83904266357422,1131.2269287109375,-16.211847305297848,523.8189086914061,8.763036727905272,341.99658203125,-15.648698806762695,368.155029296875,7.878592014312744,321.2016906738281,-13.420145988464355,208.8906555175781,13.81244945526123,224.37652587890625,-8.342705726623535,136.48541259765622,5.6905951499938965,80.6364517211914,1.8460787534713743,98.5253448486328,4.16150426864624,72.32611083984375,-0.959885835647583,87.03944396972656,1.350094199180603,67.22653961181639,0.8387995362281799,57.16202163696289,7.981997966766357,51.68149185180664,4.41079568862915,48.53289413452149,6.076709270477295,37.524898529052734,Hiphop,D# Maj,2,2
